Title,Time,NormalisedTS,Party A,Party B,"Outcome (A, B,  inconclusive)"
Captain America: The Winter Soldier,46.35,0.3408,Captain America,SHIELD Mooks,SHIELD Mooks
Captain America: The Winter Soldier,46.42,0.3413,Captain America,Crossbones,Captain America
Captain America: The Winter Soldier,46.42,0.3413,Captain America,SHIELD Mooks,Captain America
Captain America: The Winter Soldier,46.73,0.3436,Captain America,Crossbones,Crossbones
Captain America: The Winter Soldier,46.9,0.3449,Captain America,Crossbones,Captain America
Captain America: The Winter Soldier,47.18,0.3469,Captain America,SHIELD Mooks,Captain America
Captain America: The Winter Soldier,48.43,0.3561,Captain America,aircraft,Captain America
Captain America: The Winter Soldier,64.67,0.4755,Captain America,Crossbones,Captain America
Captain America: The Winter Soldier,66.18,0.4866,Alexander Pierce,Renata,Alexander Pierce
Captain America: The Winter Soldier,71.33,0.5245,Captain America,Sitwell,Captain America
Captain America: The Winter Soldier,73.53,0.5407,The Winter Soldier,Sitwell,The Winter Soldier
Captain America: The Winter Soldier,73.7,0.5419,The Winter Soldier,Falcon,Falcon
Captain America: The Winter Soldier,74.07,0.5446,The Winter Soldier,Falcon,The Winter Soldier
Captain America: The Winter Soldier,74.22,0.5457,The Winter Soldier,Falcon,The Winter Soldier
Captain America: The Winter Soldier,74.47,0.5476,The Winter Soldier,Falcon,The Winter Soldier
Captain America: The Winter Soldier,74.85,0.5504,The Winter Soldier,Captain America,The Winter Soldier
Captain America: The Winter Soldier,75.05,0.5518,"Bucky, Bucky's Mooks",Black Widow,"Bucky, Bucky's Mooks"
Captain America: The Winter Soldier,75.05,0.5518,The Winter Soldier,Falcon,The Winter Soldier
Captain America: The Winter Soldier,75.05,0.5518,Bucky's Mooks,Falcon,Bucky's Mooks
Captain America: The Winter Soldier,75.05,0.5518,Bucky's Mooks,Black Widow,Bucky's Mooks
Captain America: The Winter Soldier,75.05,0.5518,Bucky's Mooks,Falcon,Bucky's Mooks
Captain America: The Winter Soldier,75.32,0.5538,The Winter Soldier,Black Widow,Black Widow
Captain America: The Winter Soldier,75.32,0.5538,Bucky's Mooks,Black Widow,Black Widow
Captain America: The Winter Soldier,75.62,0.556,The Winter Soldier,Black Widow,Black Widow
Captain America: The Winter Soldier,75.78,0.5572,The Winter Soldier,Black Widow,inconclusive
Captain America: The Winter Soldier,76.52,0.5626,Bucky's Mooks,Captain America,Bucky's Mooks
Captain America: The Winter Soldier,76.77,0.5645,Falcon,Bucky's Mooks,Falcon
Captain America: The Winter Soldier,77.05,0.5665,Bucky's Mooks,Captain America,Captain America
Captain America: The Winter Soldier,77.23,0.5679,Falcon,Bucky's Mooks,inconclusive
Captain America: The Winter Soldier,77.28,0.5682,The Winter Soldier,Police Mooks,The Winter Soldier
Captain America: The Winter Soldier,78.05,0.5739,The Winter Soldier,Black Widow,The Winter Soldier
Captain America: The Winter Soldier,78.25,0.5754,The Winter Soldier,Black Widow,Black Widow
Captain America: The Winter Soldier,78.52,0.5774,The Winter Soldier,Black Widow,The Winter Soldier
Captain America: The Winter Soldier,78.7,0.5787,The Winter Soldier,Captain America,Captain America
Captain America: The Winter Soldier,78.73,0.5789,The Winter Soldier,Captain America,The Winter Soldier
Captain America: The Winter Soldier,78.87,0.5799,The Winter Soldier,Captain America,Captain America
Captain America: The Winter Soldier,78.98,0.5807,The Winter Soldier,Captain America,The Winter Soldier
Captain America: The Winter Soldier,79.22,0.5825,The Winter Soldier,Captain America,Captain America
Captain America: The Winter Soldier,79.4,0.5838,The Winter Soldier,Captain America,Captain America
Captain America: The Winter Soldier,79.5,0.5846,The Winter Soldier,Captain America,The Winter Soldier
Captain America: The Winter Soldier,79.63,0.5855,The Winter Soldier,Captain America,The Winter Soldier
Captain America: The Winter Soldier,79.97,0.588,The Winter Soldier,Captain America,Captain America
Captain America: The Winter Soldier,80.23,0.5899,The Winter Soldier,Falcon,Falcon
Captain America: The Winter Soldier,80.38,0.591,The Winter Soldier,Black Widow,Black Widow
Captain America: The Winter Soldier,80.78,0.594,Black Widow,SHIELD Mooks,SHIELD Mooks
Captain America: The Winter Soldier,80.78,0.594,Falcon,SHIELD Mooks,SHIELD Mooks
Captain America: The Winter Soldier,80.78,0.594,Captain America,SHIELD Mooks,SHIELD Mooks
Captain America: The Winter Soldier,81.92,0.6024,Maria Hill,SHIELD Mooks,Maria Hill
Captain America: The Winter Soldier,84.28,0.6197,The Winter Soldier,Hydra Mook,The Winter Soldier
Captain America: The Winter Soldier,92.8,0.6824,SHIELD Mooks,Hydra Mooks,Hydra Mooks
Captain America: The Winter Soldier,94.38,0.694,Crossbones,Agent 13,Crossbones
Captain America: The Winter Soldier,94.4,0.6941,SHIELD Mooks,Hydra Mooks,inconclusive
Captain America: The Winter Soldier,94.55,0.6952,Crossbones,Agent 13,Crossbones
Captain America: The Winter Soldier,95.0,0.6985,SHIELD Mooks,Hydra Mooks,Hydra Mooks
Captain America: The Winter Soldier,95.87,0.7049,Captain America,Hydra Mooks,Captain America
Captain America: The Winter Soldier,96.3,0.7081,Falcon,Hydra Aircraft,inconclusive
Captain America: The Winter Soldier,97.77,0.7189,Falcon,Hydra Aircraft,Falcon
Captain America: The Winter Soldier,97.82,0.7193,Falcon,Hydra Mooks,Falcon
Captain America: The Winter Soldier,98.07,0.7211,Falcon,Hydra Aircraft,Hydra Aircraft
Captain America: The Winter Soldier,98.32,0.7229,Captain America,Hydra Mooks,Captain America
Captain America: The Winter Soldier,99.33,0.7304,Falcon,Hydra Aircraft,Falcon
Captain America: The Winter Soldier,100.35,0.7379,The Winter Soldier,SHIELD Mooks,The Winter Soldier
Captain America: The Winter Soldier,103.0,0.7574,Maria Hill,Hydra Mooks,Maria Hill
Captain America: The Winter Soldier,103.15,0.7585,Captain America,Hydra Mooks,Captain America
Captain America: The Winter Soldier,103.55,0.7614,The Winter Soldier,Captain America,The Winter Soldier
Captain America: The Winter Soldier,103.62,0.7619,The Winter Soldier,Falcon,The Winter Soldier
Captain America: The Winter Soldier,103.77,0.763,The Winter Soldier,Falcon,The Winter Soldier
Captain America: The Winter Soldier,104.47,0.7682,Crossbones,SHIELD Mooks,Crossbones
Captain America: The Winter Soldier,105.37,0.7748,Captain America,The Winter Soldier,Captain America
Captain America: The Winter Soldier,105.52,0.7759,Captain America,The Winter Soldier,Captain America
Captain America: The Winter Soldier,105.72,0.7774,Captain America,The Winter Soldier,Captain America
Captain America: The Winter Soldier,105.97,0.7792,Captain America,The Winter Soldier,The Winter Soldier
Captain America: The Winter Soldier,106.07,0.7799,Captain America,The Winter Soldier,inconclusive
Captain America: The Winter Soldier,106.2,0.7809,Captain America,The Winter Soldier,Captain America
Captain America: The Winter Soldier,106.72,0.7847,Captain America,The Winter Soldier,The Winter Soldier
Captain America: The Winter Soldier,106.87,0.7858,Captain America,The Winter Soldier,The Winter Soldier
Captain America: The Winter Soldier,107.03,0.787,Captain America,The Winter Soldier,Captain America
Captain America: The Winter Soldier,107.53,0.7907,Falcon,Crossbones,Crossbones
Captain America: The Winter Soldier,107.83,0.7929,Falcon,Crossbones,inconclusive
Captain America: The Winter Soldier,108.15,0.7952,Captain America,The Winter Soldier,The Winter Soldier
Captain America: The Winter Soldier,108.62,0.7987,Captain America,The Winter Soldier,The Winter Soldier
Captain America: The Winter Soldier,112.45,0.8268,Falcon,Crossbones,Crossbones
Captain America: The Winter Soldier,113.68,0.8359,Captain America,The Winter Soldier,The Winter Soldier
Captain America: The Winter Soldier,114.12,0.8391,Captain America,The Winter Soldier,The Winter Soldier
Captain America: The Winter Soldier,114.52,0.8421,Captain America,The Winter Soldier,The Winter Soldier
Captain America: The Winter Soldier,119.03,0.8752,Black Widow,Congress,Black Widow
