Title,Time,NormalisedTS,Party A,Party B,"Outcome (A, B,  inconclusive)"
Thor: Ragnarok,105.82,0.814,Hulk,Fenris,Fenris
Thor: Ragnarok,105.82,0.814,Undead Mooks,Valkyrie,inconclusive
Thor: Ragnarok,105.95,0.815,Hela,Thor,Hela
Thor: Ragnarok,106.1,0.8162,Asgardian Mooks,Undead Mooks,Undead Mooks
Thor: Ragnarok,106.13,0.8164,Asgardian Mooks,Undead Mooks,Asgardian Mooks
Thor: Ragnarok,106.17,0.8167,Asgardian Mooks,Undead Mooks,Undead Mooks
Thor: Ragnarok,106.33,0.8179,Undead Mooks,Valkyrie,Undead Mooks
Thor: Ragnarok,106.43,0.8187,Heimdall,Undead Mooks,Heimdall
Thor: Ragnarok,106.45,0.8188,Heimdall,Undead Mooks,Undead Mooks
Thor: Ragnarok,106.53,0.8195,Korg,Undead Mooks,Korg
Thor: Ragnarok,106.97,0.8228,Hela,Thor,Hela
Thor: Ragnarok,107.13,0.8241,Korg,Undead Mooks,Korg
Thor: Ragnarok,107.13,0.8241,Miek,Undead Mooks,Miek
Thor: Ragnarok,107.25,0.825,Korg,Undead Mooks,Korg
Thor: Ragnarok,107.3,0.8254,Miek,Undead Mooks,Miek
Thor: Ragnarok,107.38,0.826,Undead Mooks,Gladiator Mook,Undead Mooks
Thor: Ragnarok,107.45,0.8265,Hela,Thor,Hela
Thor: Ragnarok,109.22,0.8402,Thor,Hela,Thor
Thor: Ragnarok,109.23,0.8402,Heimdall,Undead Mooks,Heimdall
Thor: Ragnarok,109.53,0.8425,Thor,Undead Mooks,Thor
Thor: Ragnarok,109.72,0.844,Thor,Undead Mooks,Thor
Thor: Ragnarok,109.77,0.8444,Thor,Undead Mooks,Thor
Thor: Ragnarok,109.8,0.8446,Thor,Undead Mooks,Thor
Thor: Ragnarok,109.83,0.8448,Thor,Undead Mooks,Thor
Thor: Ragnarok,109.88,0.8452,Thor,Undead Mooks,Thor
Thor: Ragnarok,110.05,0.8465,Valkyrie,Undead Mooks,Valkyrie
Thor: Ragnarok,110.13,0.8472,Fenris,Hulk,Hulk
Thor: Ragnarok,110.23,0.8479,Loki,Undead Mooks,Loki
Thor: Ragnarok,110.33,0.8487,Thor,Undead Mooks,Thor
Thor: Ragnarok,110.42,0.8494,Thor,Undead Mooks,Thor
Thor: Ragnarok,110.45,0.8496,Thor,Undead Mooks,Thor
Thor: Ragnarok,110.5,0.85,Thor,Undead Mooks,Thor
Thor: Ragnarok,110.55,0.8504,Thor,Undead Mooks,Thor
Thor: Ragnarok,110.73,0.8518,Korg,Undead Mooks,Korg
Thor: Ragnarok,110.77,0.8521,Heimdall,Undead Mooks,Heimdall
Thor: Ragnarok,110.83,0.8525,Valkyrie,Undead Mooks,Valkyrie
Thor: Ragnarok,110.9,0.8531,Fenris,Hulk,Fenris
Thor: Ragnarok,111.05,0.8542,Fenris,Hulk,Hulk
Thor: Ragnarok,112.77,0.8675,Thor,Hela,Thor
Thor: Ragnarok,112.83,0.8679,Valkyrie,Hela,Hela
Thor: Ragnarok,112.93,0.8687,Thor,Hela,Thor
Thor: Ragnarok,113.0,0.8692,Thor,Hela,Hela
Thor: Ragnarok,113.25,0.8712,Thor,Hela,Hela
Thor: Ragnarok,113.3,0.8715,Valkyrie,Hela,Hela
Thor: Ragnarok,113.38,0.8722,Hela,Thor,Hela
Thor: Ragnarok,113.47,0.8728,Hela,aircraft,Hela
Thor: Ragnarok,113.95,0.8765,Asgardian Mooks,Undead Mooks,Undead Mooks
Thor: Ragnarok,114.02,0.8771,Skurge,Undead Mooks,Skurge
Thor: Ragnarok,114.08,0.8775,Skurge,Undead Mooks,Skurge
Thor: Ragnarok,114.25,0.8788,Skurge,Undead Mooks,Skurge
Thor: Ragnarok,114.42,0.8802,Skurge,Undead Mooks,Skurge
Thor: Ragnarok,114.45,0.8804,Skurge,Undead Mooks,Skurge
Thor: Ragnarok,114.67,0.8821,Skurge,Undead Mooks,Skurge
Thor: Ragnarok,114.72,0.8825,Skurge,Undead Mooks,Skurge
Thor: Ragnarok,114.78,0.8829,Skurge,Undead Mooks,Skurge
Thor: Ragnarok,114.83,0.8833,Skurge,Undead Mooks,Skurge
Thor: Ragnarok,114.85,0.8835,Hela,Skurge,Hela
Thor: Ragnarok,115.7,0.89,Valkyrie,Hela,Valkyrie
Thor: Ragnarok,115.78,0.8906,Thor,Hela,Thor
Thor: Ragnarok,116.45,0.8958,Hulk,Surtur,Hulk
Thor: Ragnarok,116.6,0.8969,Hulk,Surtur,Surtur
Thor: Ragnarok,117.03,0.9002,Hela,Surtur,Hela
Thor: Ragnarok,117.18,0.9014,Hela,Surtur,Hela
Thor: Ragnarok,117.5,0.9038,Surtur,Hela,Surtur
Thor: Ragnarok,118.0,0.9077,Surtur,Asgard,Surtur
Thor: Ragnarok,130.25,1.0019,Scrapper Mooks,Grandmaster,inconclusive
